,image_id,class_id,x_min,y_min,x_max,y_max
20042,996cf9196ebda9f2b449e2ec38ac17c4,2,578.0,291.0,608.0,309.0
20043,6d2ea40c6bdeaf8c3c7be4ae9125834e,0,404.0,221.0,508.0,343.0
20044,6d2ea40c6bdeaf8c3c7be4ae9125834e,3,274.0,458.0,638.0,553.0
20045,6d2ea40c6bdeaf8c3c7be4ae9125834e,11,425.0,156.0,535.0,178.0
20046,6d2ea40c6bdeaf8c3c7be4ae9125834e,11,252.0,161.0,333.0,186.0
20047,6d2ea40c6bdeaf8c3c7be4ae9125834e,7,284.0,217.0,354.0,414.0
20048,9eeacc3c99e0b295f3e0ab1c6e8d66fd,13,161.0,288.0,259.0,393.0
20049,9eeacc3c99e0b295f3e0ab1c6e8d66fd,0,360.0,305.0,457.0,389.0
20050,9eeacc3c99e0b295f3e0ab1c6e8d66fd,9,161.0,288.0,259.0,393.0
20051,9eeacc3c99e0b295f3e0ab1c6e8d66fd,7,535.0,529.0,600.0,662.0
20052,33c856f133a5a726ffc26fe36d451518,7,740.0,680.0,864.0,776.0
20053,33c856f133a5a726ffc26fe36d451518,7,769.0,368.0,813.0,401.0
20054,33c856f133a5a726ffc26fe36d451518,13,271.0,234.0,336.0,329.0
20055,33c856f133a5a726ffc26fe36d451518,13,735.0,374.0,826.0,411.0
20056,33c856f133a5a726ffc26fe36d451518,11,731.0,226.0,818.0,291.0
20057,6a731afa074fdf826107fa38023459a5,0,352.0,280.0,459.0,385.0
20058,6a731afa074fdf826107fa38023459a5,13,628.0,512.0,693.0,532.0
20059,6a731afa074fdf826107fa38023459a5,13,611.0,502.0,695.0,572.0
20060,6a731afa074fdf826107fa38023459a5,13,120.0,316.0,169.0,373.0
20061,6a731afa074fdf826107fa38023459a5,13,191.0,458.0,209.0,552.0
20062,6a731afa074fdf826107fa38023459a5,13,616.0,506.0,689.0,539.0
20063,6a731afa074fdf826107fa38023459a5,13,180.0,455.0,221.0,548.0
20064,6a731afa074fdf826107fa38023459a5,11,180.0,455.0,221.0,548.0
20065,357b22f02be38869ae859f0add02b898,4,106.0,188.0,339.0,488.0
20066,357b22f02be38869ae859f0add02b898,4,122.0,261.0,232.0,484.0
20067,357b22f02be38869ae859f0add02b898,4,79.0,439.0,334.0,689.0
20068,357b22f02be38869ae859f0add02b898,6,543.0,283.0,721.0,667.0
20069,357b22f02be38869ae859f0add02b898,7,119.0,197.0,360.0,498.0
20070,357b22f02be38869ae859f0add02b898,7,543.0,283.0,721.0,667.0
20071,357b22f02be38869ae859f0add02b898,10,79.0,439.0,334.0,689.0
20072,357b22f02be38869ae859f0add02b898,10,82.0,203.0,348.0,719.0
20073,357b22f02be38869ae859f0add02b898,13,106.0,188.0,339.0,488.0
20074,357b22f02be38869ae859f0add02b898,13,543.0,283.0,721.0,667.0
20075,51cc7892a363b3d3479c7b801f7ca53e,0,439.0,275.0,538.0,375.0
20076,51cc7892a363b3d3479c7b801f7ca53e,3,297.0,553.0,695.0,675.0
20077,2ba839f1e3d3c2d8760c11ccb7e3f01c,10,609.0,717.0,639.0,752.0
20078,2ba839f1e3d3c2d8760c11ccb7e3f01c,10,31.0,678.0,75.0,730.0
20079,2ba839f1e3d3c2d8760c11ccb7e3f01c,11,31.0,678.0,75.0,730.0
20080,2ba839f1e3d3c2d8760c11ccb7e3f01c,11,609.0,717.0,639.0,752.0
20081,2ba839f1e3d3c2d8760c11ccb7e3f01c,13,439.0,144.0,560.0,304.0
20082,2ba839f1e3d3c2d8760c11ccb7e3f01c,13,459.0,127.0,551.0,257.0
20083,0f389422bffe0f96dc3da175550e0c5b,0,395.0,239.0,483.0,353.0
20084,0f389422bffe0f96dc3da175550e0c5b,8,607.0,489.0,623.0,504.0
20085,0f389422bffe0f96dc3da175550e0c5b,9,608.0,486.0,626.0,505.0
20086,0f389422bffe0f96dc3da175550e0c5b,3,251.0,455.0,596.0,596.0
20087,3f0efef8e4a56b73d2b82e83e50c0b90,0,449.0,246.0,539.0,365.0
20088,3f0efef8e4a56b73d2b82e83e50c0b90,13,649.0,616.0,688.0,632.0
20089,135101b508a998968ea963ebacd63ecb,3,280.0,426.0,619.0,536.0
20090,135101b508a998968ea963ebacd63ecb,11,439.0,99.0,570.0,143.0
20091,135101b508a998968ea963ebacd63ecb,11,244.0,85.0,344.0,102.0
20092,eeee9953810eee9388b3a0c5a4ad4ef6,0,458.0,220.0,546.0,331.0
20093,eeee9953810eee9388b3a0c5a4ad4ef6,9,723.0,590.0,768.0,665.0
20094,eeee9953810eee9388b3a0c5a4ad4ef6,9,506.0,572.0,751.0,692.0
20095,eeee9953810eee9388b3a0c5a4ad4ef6,10,723.0,590.0,768.0,665.0
20096,eeee9953810eee9388b3a0c5a4ad4ef6,11,723.0,590.0,768.0,665.0
20097,eeee9953810eee9388b3a0c5a4ad4ef6,3,304.0,500.0,680.0,632.0
20098,6cacb05336c1725300d12e762cca0fc8,0,400.0,335.0,517.0,436.0
20099,6cacb05336c1725300d12e762cca0fc8,0,425.0,333.0,506.0,401.0
20100,6cacb05336c1725300d12e762cca0fc8,3,287.0,608.0,687.0,754.0
20101,6cacb05336c1725300d12e762cca0fc8,11,221.0,192.0,308.0,211.0
20102,6cacb05336c1725300d12e762cca0fc8,11,453.0,183.0,540.0,205.0
20103,f9849624906b15585f9f7f998b34193c,0,396.0,335.0,467.0,428.0
20104,f9849624906b15585f9f7f998b34193c,3,306.0,591.0,623.0,694.0
20105,0d26f6ebf87258f502f8fba529fe3079,0,324.0,273.0,441.0,419.0
20106,0d26f6ebf87258f502f8fba529fe3079,0,244.0,271.0,446.0,459.0
20107,0d26f6ebf87258f502f8fba529fe3079,3,221.0,509.0,540.0,615.0
20108,6974b05fb97620ec153a9eb3200db4eb,0,454.0,220.0,551.0,340.0
20109,6974b05fb97620ec153a9eb3200db4eb,3,286.0,485.0,647.0,635.0
20110,6974b05fb97620ec153a9eb3200db4eb,8,682.0,616.0,695.0,637.0
20111,6974b05fb97620ec153a9eb3200db4eb,9,682.0,616.0,695.0,637.0
20112,3dead8495b3fdcdde5912953e520b303,0,451.0,223.0,564.0,367.0
20113,3dead8495b3fdcdde5912953e520b303,10,650.0,476.0,757.0,567.0
20114,3dead8495b3fdcdde5912953e520b303,10,114.0,521.0,147.0,562.0
20115,3dead8495b3fdcdde5912953e520b303,10,610.0,465.0,753.0,608.0
20116,3dead8495b3fdcdde5912953e520b303,11,114.0,521.0,147.0,562.0
20117,3dead8495b3fdcdde5912953e520b303,11,621.0,140.0,669.0,192.0
20118,1d37efa5bcce26d6cc9a224f99db3f0e,0,367.0,266.0,472.0,419.0
20119,1d37efa5bcce26d6cc9a224f99db3f0e,0,402.0,272.0,472.0,368.0
20120,1d37efa5bcce26d6cc9a224f99db3f0e,10,104.0,518.0,299.0,615.0
20121,1d37efa5bcce26d6cc9a224f99db3f0e,10,111.0,533.0,353.0,652.0
20122,1d37efa5bcce26d6cc9a224f99db3f0e,13,129.0,445.0,259.0,530.0
20123,1d37efa5bcce26d6cc9a224f99db3f0e,13,151.0,446.0,211.0,468.0
20124,1d37efa5bcce26d6cc9a224f99db3f0e,13,131.0,486.0,259.0,539.0
20125,1d37efa5bcce26d6cc9a224f99db3f0e,9,118.0,545.0,299.0,672.0
20126,1d37efa5bcce26d6cc9a224f99db3f0e,3,266.0,492.0,576.0,617.0
20127,5999e9610932a293d57fa921d4a4905c,0,633.0,328.0,726.0,417.0
20128,5999e9610932a293d57fa921d4a4905c,5,337.0,546.0,467.0,693.0
20129,5999e9610932a293d57fa921d4a4905c,5,801.0,575.0,888.0,716.0
20130,5999e9610932a293d57fa921d4a4905c,3,487.0,619.0,820.0,732.0
20131,21ab6bc8c66330a258b3513c2ab738fd,0,461.0,228.0,525.0,322.0
20132,997230116fa99fe2335a4524899ea08d,0,434.0,247.0,528.0,365.0
20133,997230116fa99fe2335a4524899ea08d,3,288.0,470.0,635.0,612.0
20134,997230116fa99fe2335a4524899ea08d,13,617.0,425.0,682.0,464.0
20135,ecef71a87df9aee5cca62966f95d9f26,0,498.0,216.0,632.0,350.0
20136,ecef71a87df9aee5cca62966f95d9f26,3,379.0,446.0,777.0,630.0
20137,bd9a6c424edb2e622c1f4b6a59a58e91,7,137.0,166.0,258.0,347.0
20138,bd9a6c424edb2e622c1f4b6a59a58e91,10,44.0,153.0,314.0,628.0
20139,bd9a6c424edb2e622c1f4b6a59a58e91,6,137.0,166.0,258.0,347.0
20140,b29679d2251dd63917530a6eb83e0493,0,552.0,180.0,672.0,316.0
20141,b29679d2251dd63917530a6eb83e0493,8,681.0,113.0,704.0,125.0
20142,b29679d2251dd63917530a6eb83e0493,8,718.0,71.0,736.0,87.0
20143,b29679d2251dd63917530a6eb83e0493,2,705.0,86.0,727.0,108.0
20144,ed9f5c40c389c115089e5a8f15e162b0,11,605.0,138.0,672.0,186.0
20145,ed9f5c40c389c115089e5a8f15e162b0,11,549.0,106.0,675.0,177.0
20146,ed9f5c40c389c115089e5a8f15e162b0,11,188.0,121.0,302.0,183.0
20147,ed9f5c40c389c115089e5a8f15e162b0,11,532.0,106.0,593.0,134.0
20148,ed9f5c40c389c115089e5a8f15e162b0,13,217.0,121.0,354.0,312.0
20149,ed9f5c40c389c115089e5a8f15e162b0,13,517.0,134.0,661.0,297.0
20150,ed9f5c40c389c115089e5a8f15e162b0,13,245.0,184.0,354.0,334.0
20151,ed9f5c40c389c115089e5a8f15e162b0,13,541.0,176.0,639.0,292.0
20152,acf77cd6d5785f7f95c041f350c9d017,7,67.0,460.0,313.0,776.0
20153,acf77cd6d5785f7f95c041f350c9d017,7,48.0,195.0,369.0,801.0
20154,acf77cd6d5785f7f95c041f350c9d017,7,281.0,288.0,395.0,564.0
20155,acf77cd6d5785f7f95c041f350c9d017,8,236.0,638.0,288.0,696.0
20156,acf77cd6d5785f7f95c041f350c9d017,8,143.0,537.0,174.0,567.0
20157,acf77cd6d5785f7f95c041f350c9d017,8,317.0,311.0,390.0,446.0
20158,acf77cd6d5785f7f95c041f350c9d017,8,635.0,661.0,695.0,715.0
20159,acf77cd6d5785f7f95c041f350c9d017,8,281.0,288.0,395.0,564.0
20160,acf77cd6d5785f7f95c041f350c9d017,8,149.0,660.0,193.0,694.0
20161,acf77cd6d5785f7f95c041f350c9d017,8,245.0,682.0,295.0,731.0
20162,acf77cd6d5785f7f95c041f350c9d017,11,560.0,154.0,658.0,191.0
20163,acf77cd6d5785f7f95c041f350c9d017,11,219.0,154.0,338.0,179.0
20164,acf77cd6d5785f7f95c041f350c9d017,13,574.0,500.0,697.0,608.0
20165,acf77cd6d5785f7f95c041f350c9d017,13,685.0,685.0,739.0,726.0
20166,acf77cd6d5785f7f95c041f350c9d017,9,317.0,311.0,390.0,446.0
20167,acf77cd6d5785f7f95c041f350c9d017,5,67.0,460.0,313.0,776.0
20168,acf77cd6d5785f7f95c041f350c9d017,10,43.0,794.0,284.0,903.0
20169,191af4a0c5c47c05b06b88f7d6ec671d,0,576.0,273.0,693.0,399.0
20170,de7c0acddd7ed5fb90f5f5e12458235b,4,212.0,521.0,334.0,640.0
20171,de7c0acddd7ed5fb90f5f5e12458235b,7,205.0,524.0,315.0,652.0
20172,de7c0acddd7ed5fb90f5f5e12458235b,1,211.0,524.0,331.0,656.0
20173,c4c2b57389bb4eac8ce685dfe8f5b965,3,299.0,459.0,620.0,562.0
20174,c4c2b57389bb4eac8ce685dfe8f5b965,6,478.0,125.0,622.0,309.0
20175,c4c2b57389bb4eac8ce685dfe8f5b965,6,267.0,131.0,384.0,256.0
20176,c4c2b57389bb4eac8ce685dfe8f5b965,11,478.0,106.0,577.0,132.0
20177,c4c2b57389bb4eac8ce685dfe8f5b965,11,614.0,546.0,662.0,580.0
20178,c4c2b57389bb4eac8ce685dfe8f5b965,11,149.0,571.0,183.0,633.0
20179,c4c2b57389bb4eac8ce685dfe8f5b965,13,267.0,131.0,384.0,256.0
20180,c4c2b57389bb4eac8ce685dfe8f5b965,13,484.0,125.0,638.0,307.0
20181,c4c2b57389bb4eac8ce685dfe8f5b965,10,614.0,546.0,662.0,580.0
20182,c4c2b57389bb4eac8ce685dfe8f5b965,0,434.0,178.0,519.0,294.0
20183,3b4323fc59f8c80fd69a6748d4d92eaa,0,407.0,206.0,485.0,304.0
20184,3b4323fc59f8c80fd69a6748d4d92eaa,3,324.0,482.0,648.0,568.0
20185,3b4323fc59f8c80fd69a6748d4d92eaa,13,148.0,503.0,183.0,528.0
20186,dfb9686c9e1146bd8ff746390ad0ab0e,0,364.0,286.0,476.0,443.0
20187,dfb9686c9e1146bd8ff746390ad0ab0e,1,207.0,212.0,312.0,317.0
20188,dfb9686c9e1146bd8ff746390ad0ab0e,3,210.0,534.0,560.0,703.0
20189,dfb9686c9e1146bd8ff746390ad0ab0e,11,141.0,353.0,177.0,388.0
20190,dfb9686c9e1146bd8ff746390ad0ab0e,13,137.0,352.0,174.0,385.0
20191,45fad4fe08460cf9aec10986ba13c582,6,628.0,176.0,779.0,354.0
20192,45fad4fe08460cf9aec10986ba13c582,13,653.0,177.0,777.0,352.0
20193,45fad4fe08460cf9aec10986ba13c582,7,628.0,176.0,779.0,354.0
20194,354fc9f443af86eebc10e9b06a22481b,0,461.0,335.0,575.0,467.0
20195,354fc9f443af86eebc10e9b06a22481b,4,230.0,572.0,359.0,705.0
20196,354fc9f443af86eebc10e9b06a22481b,7,230.0,572.0,359.0,705.0
20197,354fc9f443af86eebc10e9b06a22481b,7,118.0,300.0,366.0,739.0
20198,354fc9f443af86eebc10e9b06a22481b,9,209.0,8.0,679.0,204.0
20199,354fc9f443af86eebc10e9b06a22481b,9,216.0,15.0,367.0,210.0
20200,354fc9f443af86eebc10e9b06a22481b,9,19.0,473.0,83.0,879.0
20201,354fc9f443af86eebc10e9b06a22481b,9,570.0,7.0,664.0,205.0
20202,354fc9f443af86eebc10e9b06a22481b,9,20.0,428.0,340.0,748.0
20203,354fc9f443af86eebc10e9b06a22481b,9,64.0,293.0,275.0,774.0
20204,5ffa2d8c4717aa06a6cdec9f74e775c9,3,230.0,397.0,627.0,545.0
20205,609eb619fc23177db779067b5cc816a7,0,450.0,293.0,586.0,464.0
20206,609eb619fc23177db779067b5cc816a7,3,339.0,589.0,740.0,747.0
20207,609eb619fc23177db779067b5cc816a7,5,107.0,266.0,319.0,701.0
20208,609eb619fc23177db779067b5cc816a7,7,63.0,343.0,362.0,741.0
20209,38e987ce7d99adc13adeebb0ca3e3182,0,440.0,277.0,525.0,368.0
20210,38e987ce7d99adc13adeebb0ca3e3182,0,428.0,279.0,526.0,462.0
20211,38e987ce7d99adc13adeebb0ca3e3182,11,220.0,135.0,363.0,180.0
20212,38e987ce7d99adc13adeebb0ca3e3182,11,472.0,146.0,588.0,177.0
20213,38e987ce7d99adc13adeebb0ca3e3182,2,472.0,146.0,588.0,177.0
20214,3633b8a8cffa248a55bab4084f4ff5e9,0,443.0,285.0,528.0,384.0
20215,3633b8a8cffa248a55bab4084f4ff5e9,3,298.0,570.0,648.0,640.0
20216,3633b8a8cffa248a55bab4084f4ff5e9,13,212.0,293.0,249.0,314.0
20217,3633b8a8cffa248a55bab4084f4ff5e9,13,224.0,282.0,241.0,316.0
20218,da996e211b26bd509d3ca7136c1e9435,0,368.0,246.0,477.0,350.0
20219,da996e211b26bd509d3ca7136c1e9435,3,230.0,567.0,604.0,704.0
20220,c5beeca4042003ebfeac1f3a786dbe6a,11,491.0,136.0,551.0,180.0
20221,c5beeca4042003ebfeac1f3a786dbe6a,11,149.0,152.0,193.0,184.0
20222,c5beeca4042003ebfeac1f3a786dbe6a,9,106.0,486.0,133.0,501.0
20223,c5beeca4042003ebfeac1f3a786dbe6a,6,516.0,271.0,565.0,315.0
20224,579ceeec7e5374a80d88551c81db441a,5,588.0,528.0,746.0,799.0
20225,579ceeec7e5374a80d88551c81db441a,5,119.0,593.0,236.0,717.0
20226,579ceeec7e5374a80d88551c81db441a,11,624.0,225.0,680.0,276.0
20227,579ceeec7e5374a80d88551c81db441a,11,259.0,203.0,335.0,221.0
20228,579ceeec7e5374a80d88551c81db441a,13,75.0,607.0,337.0,773.0
20229,579ceeec7e5374a80d88551c81db441a,13,171.0,495.0,346.0,764.0
20230,579ceeec7e5374a80d88551c81db441a,6,75.0,607.0,337.0,773.0
20231,579ceeec7e5374a80d88551c81db441a,0,404.0,365.0,521.0,476.0
20232,579ceeec7e5374a80d88551c81db441a,9,216.0,450.0,386.0,813.0
20233,928076ee487f027f64e040389fc91725,10,444.0,211.0,628.0,638.0
20234,027c56d37095bcc595ddd429f96902ae,5,630.0,350.0,777.0,636.0
20235,027c56d37095bcc595ddd429f96902ae,5,228.0,361.0,419.0,685.0
20236,027c56d37095bcc595ddd429f96902ae,13,630.0,350.0,777.0,636.0
20237,027c56d37095bcc595ddd429f96902ae,13,228.0,361.0,419.0,685.0
20238,027c56d37095bcc595ddd429f96902ae,0,522.0,248.0,605.0,335.0
20239,027c56d37095bcc595ddd429f96902ae,11,576.0,135.0,664.0,155.0
20240,29df463304de180282f55d13d254b409,3,324.0,615.0,731.0,733.0
20241,29df463304de180282f55d13d254b409,0,432.0,322.0,541.0,422.0
20242,f2e56bf4b304000674dde626b3335ca7,6,289.0,343.0,404.0,432.0
20243,f2e56bf4b304000674dde626b3335ca7,6,641.0,705.0,830.0,875.0
20244,f2e56bf4b304000674dde626b3335ca7,6,682.0,365.0,787.0,670.0
20245,f2e56bf4b304000674dde626b3335ca7,6,311.0,586.0,427.0,771.0
20246,f2e56bf4b304000674dde626b3335ca7,7,627.0,679.0,833.0,858.0
20247,f2e56bf4b304000674dde626b3335ca7,7,300.0,565.0,452.0,779.0
20248,f2e56bf4b304000674dde626b3335ca7,13,641.0,705.0,830.0,875.0
20249,f2e56bf4b304000674dde626b3335ca7,13,271.0,771.0,302.0,815.0
20250,f2e56bf4b304000674dde626b3335ca7,13,289.0,343.0,404.0,432.0
20251,f2e56bf4b304000674dde626b3335ca7,9,680.0,728.0,819.0,852.0
20252,f2e56bf4b304000674dde626b3335ca7,11,793.0,863.0,828.0,897.0
20253,f2e56bf4b304000674dde626b3335ca7,10,793.0,863.0,828.0,897.0
20254,da1f5d4d40b9a1b9e5c3f4adf092e68c,0,345.0,219.0,481.0,353.0
20255,da1f5d4d40b9a1b9e5c3f4adf092e68c,0,257.0,236.0,479.0,376.0
20256,da1f5d4d40b9a1b9e5c3f4adf092e68c,3,234.0,441.0,565.0,547.0
20257,3bd262a356f149e12cab2c957d79fbde,0,382.0,221.0,485.0,325.0
20258,3bd262a356f149e12cab2c957d79fbde,3,279.0,579.0,630.0,692.0
20259,b63468d09854f322d5e371915e5591d0,0,320.0,192.0,396.0,270.0
20260,b63468d09854f322d5e371915e5591d0,3,209.0,398.0,524.0,490.0
20261,b63468d09854f322d5e371915e5591d0,13,178.0,421.0,206.0,448.0
20262,c09a2d6a72b0f14763619224335d685e,9,147.0,565.0,450.0,762.0
20263,c09a2d6a72b0f14763619224335d685e,9,119.0,398.0,175.0,454.0
20264,c09a2d6a72b0f14763619224335d685e,10,147.0,565.0,450.0,762.0
20265,c09a2d6a72b0f14763619224335d685e,10,168.0,552.0,235.0,655.0
20266,c09a2d6a72b0f14763619224335d685e,11,168.0,552.0,235.0,655.0
20267,48bb4ad46a1a86fd959ddb23e5bf3618,0,461.0,157.0,607.0,340.0
20268,48bb4ad46a1a86fd959ddb23e5bf3618,3,270.0,503.0,793.0,692.0
20269,83ead8dbc31cd2bbe0ddc8a93c071520,3,222.0,412.0,551.0,562.0
20270,83ead8dbc31cd2bbe0ddc8a93c071520,8,79.0,210.0,102.0,237.0
20271,83ead8dbc31cd2bbe0ddc8a93c071520,8,519.0,186.0,547.0,207.0
20272,83ead8dbc31cd2bbe0ddc8a93c071520,0,335.0,200.0,413.0,279.0
20273,83ead8dbc31cd2bbe0ddc8a93c071520,11,642.0,616.0,657.0,639.0
20274,83ead8dbc31cd2bbe0ddc8a93c071520,10,642.0,616.0,657.0,639.0
20275,93abddc3fe8d832eac4e48ef666437cd,0,452.0,192.0,554.0,290.0
20276,93abddc3fe8d832eac4e48ef666437cd,3,313.0,501.0,713.0,612.0
20277,93abddc3fe8d832eac4e48ef666437cd,11,261.0,79.0,374.0,105.0
20278,19b1cd4c282515de8cc36d61c45e096d,0,338.0,289.0,397.0,348.0
20279,c6f36808b0208f5011ecb1ea21aef1b3,0,478.0,248.0,554.0,315.0
20280,c6f36808b0208f5011ecb1ea21aef1b3,3,324.0,426.0,747.0,609.0
20281,c6f36808b0208f5011ecb1ea21aef1b3,7,569.0,332.0,753.0,542.0
20282,2a7e782ce2b8c998858e184637c3e9dd,0,436.0,247.0,531.0,366.0
20283,2a7e782ce2b8c998858e184637c3e9dd,3,314.0,475.0,654.0,583.0
20284,efb4c40bcdca8c2e5100a9febf5fbd4b,11,112.0,74.0,243.0,149.0
20285,efb4c40bcdca8c2e5100a9febf5fbd4b,11,65.0,46.0,357.0,279.0
20286,efb4c40bcdca8c2e5100a9febf5fbd4b,13,434.0,91.0,566.0,206.0
20287,efb4c40bcdca8c2e5100a9febf5fbd4b,13,65.0,46.0,357.0,279.0
20288,efb4c40bcdca8c2e5100a9febf5fbd4b,13,134.0,98.0,319.0,250.0
20289,efb4c40bcdca8c2e5100a9febf5fbd4b,13,152.0,147.0,266.0,234.0
20290,efb4c40bcdca8c2e5100a9febf5fbd4b,7,134.0,98.0,319.0,250.0
20291,efb4c40bcdca8c2e5100a9febf5fbd4b,2,65.0,46.0,357.0,279.0
20292,efb4c40bcdca8c2e5100a9febf5fbd4b,6,134.0,98.0,319.0,250.0
20293,69972b49aac9f4aea137e51984cf8691,5,484.0,294.0,647.0,583.0
20294,69972b49aac9f4aea137e51984cf8691,6,472.0,303.0,691.0,626.0
20295,69972b49aac9f4aea137e51984cf8691,8,460.0,336.0,565.0,457.0
20296,69972b49aac9f4aea137e51984cf8691,8,111.0,617.0,130.0,638.0
20297,69972b49aac9f4aea137e51984cf8691,0,389.0,267.0,492.0,395.0
20298,69972b49aac9f4aea137e51984cf8691,11,711.0,653.0,748.0,704.0
20299,69972b49aac9f4aea137e51984cf8691,7,463.0,291.0,710.0,630.0
20300,69972b49aac9f4aea137e51984cf8691,10,711.0,653.0,748.0,704.0
20301,69972b49aac9f4aea137e51984cf8691,13,484.0,294.0,647.0,583.0
20302,8c717fbd10400d0cea8af2a1f59d050b,0,596.0,279.0,701.0,408.0
20303,b366c0801a5f5e8f59fa76b30e67f4ae,0,378.0,248.0,461.0,356.0
20304,b366c0801a5f5e8f59fa76b30e67f4ae,11,483.0,134.0,546.0,175.0
20305,b366c0801a5f5e8f59fa76b30e67f4ae,11,188.0,144.0,250.0,192.0
20306,c2d4ab1622ab34e5680710a63501c8b6,7,508.0,398.0,620.0,575.0
20307,c2d4ab1622ab34e5680710a63501c8b6,11,603.0,596.0,639.0,652.0
20308,c2d4ab1622ab34e5680710a63501c8b6,10,603.0,596.0,639.0,652.0
20309,c2d4ab1622ab34e5680710a63501c8b6,13,124.0,256.0,233.0,317.0
20310,466b5b5f21f766aecb22148002ff865a,0,406.0,228.0,526.0,353.0
20311,80f636996b540968f24c909d3c1da685,0,340.0,262.0,421.0,386.0
20312,80f636996b540968f24c909d3c1da685,11,5.0,674.0,37.0,716.0
20313,80f636996b540968f24c909d3c1da685,9,12.0,573.0,250.0,713.0
20314,80f636996b540968f24c909d3c1da685,10,5.0,674.0,37.0,716.0
20315,649ec80ede7722141ecea3c810107176,10,563.0,424.0,665.0,519.0
20316,649ec80ede7722141ecea3c810107176,0,402.0,207.0,483.0,317.0
20317,649ec80ede7722141ecea3c810107176,12,604.0,457.0,650.0,496.0
20318,649ec80ede7722141ecea3c810107176,11,604.0,457.0,650.0,496.0
20319,7ecd6f67f649f26c05805c8359f9e528,13,270.0,204.0,390.0,319.0
20320,7ecd6f67f649f26c05805c8359f9e528,13,238.0,199.0,338.0,276.0
20321,7ecd6f67f649f26c05805c8359f9e528,11,589.0,132.0,690.0,183.0
20322,84c87b7beb63b5b3ac76ed9da17c7033,9,320.0,161.0,632.0,794.0
20323,84c87b7beb63b5b3ac76ed9da17c7033,3,221.0,300.0,606.0,633.0
20324,e102c995058060f394b532a81bc21011,0,319.0,161.0,388.0,240.0
20325,e102c995058060f394b532a81bc21011,3,319.0,163.0,384.0,259.0
20326,e102c995058060f394b532a81bc21011,3,256.0,383.0,534.0,472.0
20327,e102c995058060f394b532a81bc21011,11,344.0,72.0,392.0,110.0
20328,e102c995058060f394b532a81bc21011,11,141.0,84.0,227.0,112.0
20329,e102c995058060f394b532a81bc21011,11,412.0,79.0,487.0,115.0
20330,e102c995058060f394b532a81bc21011,11,142.0,71.0,263.0,103.0
20331,44bee0141a26e62f08e6da00b0dbf165,0,442.0,177.0,530.0,295.0
20332,44bee0141a26e62f08e6da00b0dbf165,3,281.0,409.0,660.0,537.0
20333,324c908cb345ed14be7a468a56f1ceba,0,292.0,236.0,432.0,354.0
20334,324c908cb345ed14be7a468a56f1ceba,0,297.0,234.0,403.0,310.0
20335,324c908cb345ed14be7a468a56f1ceba,3,233.0,454.0,572.0,523.0
20336,324c908cb345ed14be7a468a56f1ceba,11,38.0,460.0,72.0,577.0
20337,324c908cb345ed14be7a468a56f1ceba,11,94.0,128.0,240.0,207.0
20338,324c908cb345ed14be7a468a56f1ceba,13,76.0,477.0,189.0,516.0
20339,324c908cb345ed14be7a468a56f1ceba,13,547.0,399.0,611.0,419.0
20340,324c908cb345ed14be7a468a56f1ceba,13,587.0,444.0,615.0,461.0
20341,cf959acfa91add68f9f4b35aca1abbce,0,397.0,248.0,550.0,405.0
20342,cf959acfa91add68f9f4b35aca1abbce,0,454.0,264.0,550.0,367.0
20343,cf959acfa91add68f9f4b35aca1abbce,13,147.0,400.0,234.0,414.0
20344,cf959acfa91add68f9f4b35aca1abbce,13,143.0,391.0,254.0,433.0
20345,b4dd6dada2ebdf6899c21a3bc081d796,0,474.0,212.0,574.0,319.0
20346,b4dd6dada2ebdf6899c21a3bc081d796,3,306.0,485.0,776.0,605.0
20347,c82a4c022beafccbd3bb2d1e8a50a0ee,0,476.0,250.0,573.0,368.0
20348,c82a4c022beafccbd3bb2d1e8a50a0ee,11,548.0,119.0,699.0,175.0
20349,332f505a735ca0961e7128fc0f166a5c,0,394.0,300.0,481.0,421.0
20350,332f505a735ca0961e7128fc0f166a5c,3,271.0,572.0,636.0,700.0
20351,276eab8db40adc114124d1383afeba5c,0,491.0,293.0,572.0,387.0
20352,276eab8db40adc114124d1383afeba5c,9,220.0,514.0,230.0,528.0
20353,75dc0e82de7e756942ad4dcdb45c1c8d,0,339.0,187.0,428.0,308.0
20354,75dc0e82de7e756942ad4dcdb45c1c8d,0,352.0,188.0,425.0,261.0
20355,75dc0e82de7e756942ad4dcdb45c1c8d,11,487.0,89.0,543.0,142.0
20356,75dc0e82de7e756942ad4dcdb45c1c8d,11,95.0,98.0,209.0,196.0
20357,75dc0e82de7e756942ad4dcdb45c1c8d,11,199.0,87.0,270.0,105.0
20358,75dc0e82de7e756942ad4dcdb45c1c8d,11,453.0,68.0,521.0,112.0
20359,75dc0e82de7e756942ad4dcdb45c1c8d,9,497.0,356.0,600.0,390.0
20360,75dc0e82de7e756942ad4dcdb45c1c8d,6,116.0,315.0,166.0,420.0
20361,315677bd3e1ac182188b6a16490695d2,0,331.0,337.0,420.0,449.0
20362,315677bd3e1ac182188b6a16490695d2,3,228.0,530.0,524.0,628.0
20363,315677bd3e1ac182188b6a16490695d2,11,194.0,243.0,277.0,263.0
20364,315677bd3e1ac182188b6a16490695d2,11,376.0,241.0,450.0,263.0
20365,b6f07c3256419d2afece328ae2f7ebc5,0,456.0,274.0,557.0,405.0
